topic,word,weight
-1,la,0.009432517287166632
-1,de,0.009419561182915545
-1,el,0.009346488527258846
-1,que,0.009169935716926267
-1,muy,0.008900229573771205
-1,no,0.008739299917621988
-1,más,0.008587972397723732
-1,comida,0.008265852030047354
-1,un,0.008189828493795326
-1,en,0.008046257581486811
0,nos,0.01861910255209424
0,no,0.016197504429237695
0,que,0.015568735397800943
0,mesa,0.011013054186350171
0,la,0.010775188205264746
0,minutos,0.01008668647625682
0,se,0.009643733709021704
0,en,0.009226928270553153
0,el,0.009196946949468984
0,una,0.009098241432485363
1,san,0.05621227824775794
1,sebastián,0.05373854301185195
1,en,0.015436603530818011
1,de,0.013144175559023539
1,sebastian,0.010306397390220838
1,mejores,0.009891795053880886
1,el,0.009186072483242597
1,los,0.009099427363824518
1,mejor,0.008732545188366215
1,es,0.00851819170356991
2,bar,0.06092385072706922
2,barra,0.02291106635242811
2,pintxos,0.02229977515166209
2,bares,0.020173992118335746
2,de,0.014439940453902289
2,en,0.011762338878309561
2,tapas,0.011288117163780647
2,los,0.010689795787472952
2,un,0.01033303878544651
2,con,0.010044707404752528
3,café,0.07890226327961608
3,desayuno,0.034957289580936586
3,desayunar,0.022823150332612303
3,cafe,0.017810440951467853
3,desayunos,0.01633406114123077
3,leche,0.015903279109212774
3,un,0.014764213576755423
3,cafetería,0.013111985115137267
3,starbucks,0.012536550943148568
3,cafés,0.012099782016343109
4,pizzas,0.06822828834909073
4,pizza,0.06821032348583346
4,masa,0.021651278350755136
4,las,0.016260362881609928
4,pasta,0.012808631465227416
4,buenas,0.012331545531961202
4,la,0.011997279772839708
4,fina,0.010411661827107998
4,pizzería,0.010365231983644084
4,que,0.009678299609467035
5,lugar,0.03291414184043991
5,comer,0.027796470324944728
5,sitio,0.02700718066143619
5,comida,0.02469943548544798
5,buen,0.01905492424950956
5,para,0.018323448196797362
5,ambiente,0.017243643460960856
5,agradable,0.016740538772539244
5,buena,0.014321451289180855
5,un,0.014012794309099528
6,camareros,0.04717390583675063
6,camarero,0.03557094434375469
6,camarera,0.02735063482895838
6,muy,0.018341234121623817
6,los,0.018110002548955107
6,amables,0.014680805113928856
6,atentos,0.012535623678349012
6,todo,0.011441247163645201
6,la,0.011076358189261537
6,el,0.010638511801708318
7,pescado,0.04773724519235417
7,bacalao,0.04556636096040466
7,marisco,0.019661163047379065
7,pescados,0.01649070853041028
7,tortilla,0.015826544473037513
7,mariscos,0.01427076588809943
7,sopa,0.014039189046075292
7,de,0.013598364286039336
7,el,0.013123399152364133
7,salmón,0.011212935068841912
8,caro,0.06156092649806763
8,precio,0.056367527494162045
8,calidad,0.04448440565111859
8,precios,0.025893991622940794
8,poco,0.021870132996302746
8,relación,0.02130356838679768
8,pero,0.02025875368274492
8,bueno,0.019243382091925183
8,buena,0.01558181324200613
8,demasiado,0.015485845053192506
9,hamburguesas,0.09307799710368524
9,hamburguesa,0.057068493933714846
9,las,0.020281721347606016
9,buenas,0.017395383308964847
9,ricas,0.01402781389129619
9,mejores,0.012129054014668997
9,muy,0.011579718912807485
9,más,0.011427053461662161
9,son,0.010942616785939004
9,la,0.010733656707838242
10,lugar,0.05888479528909007
10,sitio,0.049681227250866815
10,agradable,0.030767284767015804
10,buen,0.022252976839713966
10,un,0.02008807397247689
10,para,0.015956699282501475
10,bonito,0.0157373717463514
10,más,0.013608229911887228
10,muy,0.0134692057422704
10,acogedor,0.01308311935963916
11,restaurante,0.07499022946323827
11,buen,0.01558670103250006
11,calidad,0.013939154706189836
11,muy,0.01377964708557891
11,con,0.012341034991087943
11,un,0.012313437998333282
11,restaurantes,0.011253436996185896
11,es,0.010871522884529923
11,excelente,0.010594923746946722
11,este,0.010376308290698862
12,menú,0.09288049578100015
12,día,0.03632339055849566
12,menu,0.03401107500428441
12,del,0.026758022252117902
12,precio,0.025445129090006593
12,buen,0.025351331587771846
12,menús,0.019239642148693465
12,calidad,0.016125058608026932
12,muy,0.015463450515561673
12,degustación,0.014506922922626567
13,queso,0.09863244172466021
13,tarta,0.09539458918975213
13,de,0.016889472743013743
13,la,0.01613214017763663
13,famosa,0.013058257976165503
13,pastel,0.012480781236306977
13,viña,0.012405784335684122
13,más,0.012392355949494099
13,mejor,0.012345590295922193
13,probar,0.0113644052089363
14,servicio,0.09100317124483381
14,comida,0.06231328014225378
14,excelente,0.032521765980943966
14,buen,0.030970047801432126
14,buena,0.030739052740721123
14,muy,0.021428557452605808
14,rápido,0.018861618122803642
14,rica,0.01726559793747892
14,precio,0.013739598534342149
14,calidad,0.012273664167946912
15,nos,0.025107515147238045
15,volveremos,0.02494193617947068
15,encantó,0.02183641714523074
15,me,0.021827627394310236
15,ha,0.020788608232711486
15,encantado,0.020478697832702633
15,todo,0.020031175046150124
15,volveré,0.013939204348856432
15,repetir,0.01326729294390684
15,hemos,0.013109975589817743
16,veganas,0.03555183493254612
16,opciones,0.032704647985772814
16,vegano,0.029367587691325074
16,vegana,0.029217887329621234
16,vegetariano,0.028831251696410362
16,vegetariana,0.027184962363919582
16,vegetarianos,0.025896244197064374
16,veganos,0.025287025881277774
16,vegetarianas,0.022284349748147567
16,platos,0.013045486040270806
17,cocina,0.14696059838000755
17,buena,0.025935106442185298
17,tradicional,0.02340733885927412
17,excelente,0.017436480042514673
17,abierta,0.017182762169962475
17,vasca,0.015359440985825782
17,muy,0.01345850683659839
17,calidad,0.012848188037166372
17,buen,0.012464459064855956
17,servicio,0.012051525623016644
18,vino,0.07264665314470682
18,vinos,0.07134318538075492
18,selección,0.015187386762711414
18,copa,0.01500050325023159
18,de,0.012517382362860232
18,buen,0.012150016907723021
18,buenos,0.011787990845363966
18,pintxos,0.011075777968873931
18,carta,0.010878544029141903
18,blanco,0.010818991367692952
19,comida,0.07605712264571028
19,trato,0.057015780890466376
19,buena,0.04080177195193787
19,excelente,0.034369221921835676
19,muy,0.02391557312252854
19,recomendable,0.019094107871490913
19,deliciosa,0.019004281220455797
19,perfecto,0.014861836585842045
19,personal,0.014736372649990705
19,casera,0.01438586283532465
20,comimos,0.037254455164603725
20,hemos,0.03287035893849747
20,nos,0.022426708999658113
20,comido,0.021311502942583525
20,bien,0.01998308425758217
20,muy,0.016908505399322173
20,estaba,0.013285443304907232
20,menú,0.012968577892132802
20,todo,0.012915084660073028
20,fuimos,0.012567073218030524
21,servicio,0.11186154600215024
21,buen,0.05242420501092325
21,rápido,0.033302867011517044
21,muy,0.025031545309917965
21,excelente,0.022570133721875697
21,bueno,0.022290494186706974
21,calidad,0.021131821094293728
21,pinchos,0.018891113266079704
21,amable,0.018171473322857883
21,todo,0.016856543806791715
22,cerveza,0.12433521122242375
22,cervezas,0.0926463986270653
22,buena,0.021753501878312625
22,tomar,0.017906403679736536
22,selección,0.017618702342062063
22,barril,0.01651244010314271
22,variedad,0.015539866684447259
22,artesanales,0.015379195884002293
22,una,0.014380022003765022
22,gran,0.013817462794681714
23,rico,0.2099807120250003
23,ricos,0.08094333665692786
23,todo,0.07082215012891098
23,muy,0.040949765418526074
23,ricas,0.025959307020231102
23,pinchos,0.01938040787082905
23,rica,0.014704763230129593
23,pintxos,0.014521691407683751
23,super,0.01232602112652672
23,amables,0.012109628538205948
24,personal,0.07472018157824702
24,profesionales,0.04753888330918306
24,amable,0.04704342863283727
24,amables,0.03797358497349509
24,amabilidad,0.035977174346397016
24,profesional,0.03308568286745975
24,muy,0.029642388679774947
24,agradable,0.023810524814625922
24,atentos,0.01867962910914515
24,genero,0.016808088183009842
25,delicioso,0.04238149880528782
25,deliciosos,0.03640924011605469
25,sabor,0.03052701473831909
25,sabores,0.027732255142626675
25,crema,0.016858967409390732
25,pinchos,0.01654974862227246
25,deliciosas,0.016318456350510907
25,más,0.0152322430648194
25,con,0.013104288657159185
25,de,0.013029318599390566
26,mal,0.030864210358304264
26,servicio,0.029793503901685593
26,lento,0.01919686284260801
26,personal,0.01886030150292237
26,no,0.018790204906855672
26,mala,0.016074584002901043
26,cliente,0.016072820713945793
26,pésimo,0.015388491697933595
26,al,0.013031784930020069
26,el,0.013005635134633393
27,patatas,0.09301542914296015
27,fritas,0.04888197476992171
27,tortilla,0.04202500201112259
27,patata,0.03758449247652128
27,bravas,0.037455583559045956
27,las,0.01897249237543665
27,fritos,0.018962471914798246
27,papas,0.01507067451691523
27,calamares,0.013312364258958797
27,de,0.012753366984137768
28,pintxos,0.12971054920300043
28,buenos,0.04723957065888316
28,variedad,0.030667040639872103
28,buenísimos,0.029823123284727127
28,antxoas,0.029273726050175218
28,excelentes,0.025547663068710858
28,antxoa,0.017926968302889902
28,muy,0.016354392750219347
28,elaborados,0.016136889080138182
28,exquisitos,0.015117256231683605
29,pinchos,0.06851700491765716
29,espectaculares,0.03899800604798453
29,tapas,0.038383551107240954
29,buenos,0.037519281238446785
29,excelentes,0.03551172073151723
29,buenas,0.03544105282240204
29,espectacular,0.026286803836561838
29,pulpo,0.022105103480936406
29,más,0.021173762010028924
29,bueno,0.019342682497774665
30,atención,0.19509688911396725
30,buena,0.0825373539632132
30,atencion,0.06739961901801207
30,todo,0.038742993331757666
30,rico,0.03514843662966453
30,muy,0.03343077590373598
30,pinchos,0.029991697180815177
30,excelente,0.027390699704204064
30,calidad,0.02625578967906854
30,buenos,0.018129638635653155
31,buenos,0.0471332142747204
31,pinchos,0.01851325269163378
31,gallega,0.013953215604775483
31,pintxos,0.01286306624799417
31,trato,0.010892963563683664
31,pinxos,0.009553863195340335
31,más,0.009367010909558852
31,precios,0.00897860914280079
31,la,0.008883184655699667
31,el,0.00883356280113791
32,precio,0.07245825063597362
32,comida,0.05198788900299979
32,buena,0.03873546906397125
32,calidad,0.02865172617164826
32,buen,0.02799656797732695
32,precios,0.02746863240486716
32,come,0.024052785713573395
32,bien,0.02352643191314277
32,rica,0.021652013613343884
32,trato,0.020722275284344952
33,postres,0.0465592866206748
33,postre,0.041249238984589785
33,tarta,0.037431355090500315
33,tartas,0.01893174484810815
33,helado,0.015424580953667985
33,pastel,0.015071313869819872
33,chocolate,0.014970602022189618
33,los,0.012499931952486273
33,de,0.0117248113386408
33,el,0.011202691479951407
34,playa,0.0993638403926579
34,mar,0.04441722255972093
34,vistas,0.043859268939370144
34,concha,0.03681879027060884
34,puerto,0.032500406751015315
34,cerca,0.03179454439874922
34,al,0.023836606016094858
34,bahía,0.018670332822711126
34,la,0.017403564392685908
34,vista,0.015213199298765351
35,arroz,0.11148045978530433
35,bogavante,0.038480101017701114
35,con,0.01810974107302709
35,el,0.01577012668215644
35,almejas,0.014153682792311353
35,meloso,0.013618555968368811
35,negro,0.010092636226584227
35,un,0.009790101971223906
35,caldoso,0.009381625545097461
35,de,0.009255066723404716
36,atención,0.13025090377373708
36,comida,0.07289689368022763
36,buena,0.06315150304224036
36,atencion,0.04308456338330015
36,excelente,0.026480028667541164
36,la,0.024314540393959673
36,muy,0.022584087631262486
36,exquisita,0.019246500030677082
36,rica,0.018574437764374226
36,estupenda,0.018505879304565726
37,italiana,0.10559975677751646
37,italiano,0.10011071789202443
37,italia,0.02518323957443983
37,restaurante,0.02261291914504957
37,comida,0.01898769455275772
37,italianos,0.015285661492770131
37,pasta,0.014938578012673032
37,buena,0.010927703267121704
37,buen,0.010596522949304313
37,mejor,0.010002242910986532
38,terraza,0.1531397797520266
38,agradable,0.024120733306036587
38,bonita,0.015235759572253794
38,interior,0.014464851638351695
38,en,0.014386350242429097
38,una,0.01417882876512619
38,tiene,0.01348444456479016
38,terrazas,0.013196776520861455
38,disfrutar,0.013059657302871853
38,buen,0.013041547511393234
39,ensalada,0.07732927028674554
39,tomate,0.07403404496500085
39,ensaladilla,0.037940684123535615
39,tomates,0.029712763901384706
39,pimientos,0.021413649880472674
39,chuleta,0.017705366203638356
39,rusa,0.01643228183562983
39,de,0.01375906900514606
39,txuleta,0.013443662898084005
39,la,0.011720021288197878
40,súper,0.09716996902273767
40,exquisito,0.07801285367738539
40,lindo,0.07104186894919214
40,buenisimo,0.06976767905271723
40,promedio,0.06727694383353526
40,ñam,0.06717633008942346
40,flojo,0.061713276545075815
40,cojonudo,0.05442027179479612
40,podrido,0.04325114622384703
40,bbb,0.04111221612816691
41,chocolate,0.24989320379720478
41,churros,0.21311525245112706
41,con,0.03140690040210142
41,caliente,0.025108371001984563
41,vida,0.014890163915273282
41,toda,0.014880315740004384
41,chocolatería,0.01421449121479805
41,el,0.01291175647656141
41,clásico,0.012177679330077669
41,para,0.011812133280361067
42,excelente,0.046521977296934594
42,pinchos,0.0433540840873775
42,todo,0.040379347604389
42,bueno,0.03669082674817332
42,buenísimo,0.027177822903398107
42,recomendable,0.02523238532841121
42,espectacular,0.024547948335443003
42,siempre,0.02203987238853891
42,estupendo,0.02074396560204888
42,fantástico,0.020024551310230114
43,más,0.16292519969016356
43,impres,0.058848789959303975
43,simplemente,0.04625558302235148
43,fab,0.04285538410153732
43,lind,0.04285538410153732
43,bu,0.04243519038144965
43,extra,0.03870873923668413
43,delici,0.03419103422123296
43,fres,0.03055201943642208
43,arriba,0.028803867495620732
44,platos,0.11096997750311469
44,deliciosos,0.01837290382052232
44,los,0.0176614999737131
44,plato,0.016669265322184997
44,calidad,0.015951136441759734
44,atención,0.015006581978648804
44,variedad,0.014973925706286487
44,buenos,0.014577709433566007
44,buena,0.014220221087484556
44,combinados,0.014170785649438643
45,siempre,0.10171296155537428
45,genial,0.09635283216737618
45,espectacular,0.09159423998914153
45,como,0.07628771744863236
45,todo,0.07374653307336439
45,fantástico,0.0629190473168678
45,increíble,0.051156914890750284
45,más,0.047288827190579336
45,fenomenal,0.04586405391000201
45,excelente,0.045223349530674445
46,francés,0.0860517891993652
46,español,0.037879876982015934
46,habla,0.033279206854432454
46,franceses,0.027347440119839875
46,inglés,0.02553323833992633
46,hablar,0.024144789266595197
46,hablan,0.01826183912453524
46,esfuerzo,0.016998514096081545
46,no,0.012085380917596481
46,personal,0.011940865343085047
47,carne,0.15022864696459604
47,cerdo,0.04647342544892009
47,buena,0.015204243865030867
47,la,0.015153407575920529
47,carnes,0.014393218403234494
47,muy,0.012867339302570191
47,de,0.01158082810888677
47,más,0.011430676543532614
47,calidad,0.011320618443371639
47,excelente,0.011022623445567202
48,mexicana,0.08834849522283025
48,mexicano,0.04820560747056191
48,tacos,0.0308141842887223
48,fusión,0.028596586451995164
48,méxico,0.021648109234140362
48,vasco,0.019004899694516755
48,mexicanos,0.018710617084616125
48,mejicana,0.01779833376725634
48,vasca,0.017122472743693447
48,comida,0.015141285395866474
49,donostia,0.08380457406391914
49,donosti,0.06859163519171814
49,centro,0.021163480457820797
49,en,0.019668672683712307
49,pintxos,0.018981624347265642
49,visita,0.01858344995347347
49,de,0.017676003193242616
49,mejores,0.016449812957127247
49,lugar,0.016141984188832354
49,obligada,0.015815443216783714
50,terraza,0.09846845828345335
50,agradable,0.021288845494010392
50,comida,0.015901414239369475
50,buena,0.015544480868817627
50,tiene,0.01543135594296492
50,en,0.013787598066864352
50,con,0.01377542994448406
50,muy,0.013636572394459583
50,vistas,0.013519428657668047
50,bosque,0.013424136715602891
51,música,0.15749959889865328
51,musica,0.04836365575213008
51,ambiente,0.024895441506733586
51,alta,0.021371043574387093
51,buena,0.018445049385055506
51,noche,0.015120501060952309
51,dj,0.014231082071581743
51,musical,0.01404490811205752
51,volumen,0.012365439193339569
51,la,0.012164460347867815
52,producto,0.2019575304356332
52,productos,0.12084875258891434
52,calidad,0.050221898877268925
52,buen,0.044947989704176405
52,atención,0.03376882955071585
52,trato,0.030493246882597413
52,primera,0.023477792758939336
52,buena,0.021978539275063862
52,excelente,0.02037495723748849
52,buenos,0.017339125757986
53,servicio,0.06680740201137815
53,buen,0.03964162657028761
53,agradable,0.033192789328663805
53,lugar,0.03270103842901574
53,sitio,0.029406400264008856
53,un,0.018351817082724077
53,ambiente,0.018230903387186505
53,atento,0.01743832433927628
53,ubicación,0.01731571171178807
53,muy,0.016671167807583497
54,probar,0.03851157490956186
54,hay,0.022323057804805858
54,gambas,0.02164112111659997
54,ir,0.01811098897207878
54,buenisimos,0.01724314378618364
54,te,0.01523289376108171
54,sí,0.014826878400647602
54,brocheta,0.014259582018481678
54,que,0.014168090751854842
54,pinchos,0.014080858531589906
55,servicio,0.07819697118785564
55,precio,0.06491623342859855
55,calidad,0.049360580885952736
55,buen,0.044960750193008193
55,precios,0.033686228624592335
55,rápido,0.029882325093405607
55,relación,0.02691542803324372
55,buena,0.022284656493887913
55,razonables,0.021649597546776526
55,bueno,0.017671243714123337
56,donostia,0.05446931610829277
56,donosti,0.0279554397446248
56,restaurante,0.01808143949295356
56,en,0.01724795572631321
56,restaurantes,0.015745911513445513
56,uno,0.014284317302735215
56,de,0.014041659789258166
56,es,0.013434392160628805
56,los,0.011255811623387428
56,el,0.010862114227589854
57,excelente,1.1925514841463662
57,trató,0.030289519420306703
57,,1e-05
57,,1e-05
57,,1e-05
57,,1e-05
57,,1e-05
57,,1e-05
57,,1e-05
57,,1e-05
58,encanta,0.37413789485916765
58,me,0.2395494796630289
58,gusta,0.14634693120478934
58,encantan,0.06556152532795571
58,mucho,0.05178286843575241
58,gustan,0.04263905539400095
58,encanto,0.03620988851450306
58,sus,0.029113493871244827
58,mi,0.02357396732743683
58,canto,0.02239068391938428
59,ambiente,0.23890887867697805
59,buen,0.08702409678023919
59,agradable,0.04686177111261204
59,tapas,0.045344396326443666
59,buenas,0.025529437122107354
59,muy,0.025058968124674667
59,más,0.021670212968898584
59,bueno,0.01785193127766243
59,pinchos,0.017560965548161642
59,buenos,0.01743959104015565
60,gluten,0.152773601346265
60,sin,0.05207585323095555
60,celíacos,0.029364187740949215
60,opciones,0.02196882209874381
60,pan,0.01942864727210563
60,carta,0.018403324574287786
60,tienen,0.017230758986332875
60,celiacos,0.012387969656253979
60,celíaca,0.011540322602798683
60,con,0.011191613364605137
61,tortilla,0.19353371832446675
61,tortillas,0.0827378266799254
61,pintxo,0.03533297114359257
61,mejor,0.020607924004889835
61,pincho,0.01889854439515893
61,espectacular,0.017208182718913303
61,de,0.01568498509350842
61,las,0.015528325270413427
61,probado,0.015512983010482855
61,hecha,0.014894870190630755
62,españa,0.06492061483386453
62,español,0.03995825460613219
62,española,0.015781595860908815
62,en,0.014215272023084608
62,restaurante,0.013052759850699631
62,españoles,0.011525623428342837
62,tapas,0.01133113364180294
62,mejores,0.011179099782296507
62,lugar,0.010969902964946735
62,este,0.010911822489848547
63,sushi,0.07288239576593142
63,japonés,0.07117100011899004
63,japonesa,0.05417651582400374
63,tatami,0.026874561213727086
63,privadas,0.014591679881535261
63,es,0.013477521484048991
63,restaurante,0.01258996395592315
63,japones,0.012263027092850523
63,el,0.011784888125975942
63,comida,0.011449352393667886
64,estrellas,0.09101717229542786
64,estrella,0.05152610684379728
64,pongo,0.04466102167899599
64,porque,0.03657584153010771
64,le,0.02736475435479736
64,poner,0.02553235231414327
64,no,0.024950813347901352
64,doy,0.015611665952050354
64,por,0.014373748950007002
64,puedo,0.01435352002469126
65,10,0.3147737631117811
65,diez,0.07073791564911534
65,todo,0.02662970621329961
65,un,0.02484891714077105
65,de,0.023389611048457073
65,siempre,0.02220630710362649
65,atención,0.019068468427891783
65,repetir,0.018212855651559515
65,como,0.015470416419661005
65,trato,0.013673771593754724
66,perros,0.08485895398134939
66,perro,0.07473877844679506
66,entrar,0.029630896018361767
66,nuestro,0.02227993803096989
66,con,0.018186794042515973
66,perrito,0.01772649428698725
66,dejan,0.016582935816743298
66,dentro,0.01472437000142076
66,dejaron,0.0144400122004762
66,admiten,0.01432257824841477
67,buenos,0.7269352764363517
67,pinchos,0.2938287924764057
67,pintxos,0.26651574818807827
67,bacadillos,0.032047423921186244
67,vinos,0.03147769252932707
67,pokes,0.028373596479114537
67,pintchos,0.02666561066210265
67,tragos,0.02036078946023253
67,batidos,0.019979066349308648
67,zumos,0.019042352582231876
68,baños,0.08652045463353032
68,baño,0.0621901631023675
68,sucios,0.032707629768649014
68,sucio,0.026502663283389377
68,limpieza,0.024638051928205
68,los,0.019088630118277487
68,higiene,0.017142612303300497
68,no,0.013758459307389058
68,el,0.012736940551726196
68,suelo,0.01267365312439054
69,caro,0.04324276885410585
69,pero,0.030778369820389766
69,comida,0.02653548501194781
69,come,0.023561809237517706
69,poco,0.02242445454905228
69,cantidad,0.02063384504956411
69,escasa,0.019396131022817478
69,es,0.018151218088702247
69,se,0.01681252561686787
69,poca,0.01680600226775509
70,coca,0.049846640803568446
70,cola,0.03197696417725108
70,botella,0.029196675162509202
70,vaso,0.02845600612850629
70,agua,0.024528915372303704
70,euros,0.01910668790563832
70,copa,0.01895010125534602
70,bebidas,0.01797318311803645
70,te,0.01750057594960067
70,una,0.01748870606084717
71,bien,0.4832837093079635
71,muy,0.15706122793148153
71,simplemente,0.013105748522999585
71,solo,0.008893422622054495
71,bueno,0.0053886385152944
71,atención,0.004731805128402777
71,buena,0.0028119081246438388
71,,1e-05
71,,1e-05
71,,1e-05
72,volveremos,0.09468902393784023
72,comida,0.038395693095548834
72,duda,0.03657446163087941
72,volveré,0.03545451216281113
72,volver,0.02917810881223178
72,seguro,0.0261513158704804
72,trato,0.02395838550037462
72,excelente,0.023634512929952826
72,rica,0.022606975122494887
72,sin,0.020331448149379577
73,mejor,0.17111039673350995
73,mejores,0.1335944556270044
73,lo,0.047668025927322166
73,mundo,0.04763379702011503
73,las,0.03262933527206403
73,vida,0.026879822003667186
73,del,0.025968229990238085
73,los,0.023826686665085195
73,donosti,0.023826541071684068
73,gambas,0.023212549257981222
74,xanti,0.06621046705060309
74,guau,0.046815579867271424
74,mejillon,0.04643678305619837
74,yum,0.044140311367068724
74,oso,0.03400040246161652
74,ta,0.032996437422214864
74,todo,0.02948378709640585
74,súper,0.02782052370887069
74,palabras,0.02721166667325685
74,más,0.027160117185220118
75,mal,0.06633040313251057
75,no,0.04469599406971266
75,inmejorable,0.0357906810692895
75,desastre,0.02366450514985218
75,lamentable,0.02359301374890877
75,malo,0.023414203974433053
75,era,0.02249171968422114
75,hacen,0.022097445956125263
75,peor,0.02140818822570018
75,mala,0.021321045696642532
76,clásico,0.2299302314973694
76,clasico,0.10520487884063824
76,templo,0.06119289404732588
76,vieja,0.04757425214429916
76,viejo,0.044830559562866294
76,un,0.043532799186673736
76,parte,0.04019201586190856
76,siempre,0.022462542934542917
76,tradicional,0.02074125569759176
76,big,0.020127414821483388
77,king,0.060204010739341535
77,burger,0.057987049147800354
77,hamburguesa,0.046573883153007596
77,peor,0.033875983029431324
77,hamburguesas,0.03335560284234327
77,sucio,0.02747879294163804
77,he,0.01568932713206179
77,pedido,0.0156326613759719
77,las,0.014649948970954589
77,no,0.014099520555535611
78,bueno,0.5891875004739249
78,esta,0.183058744743957
78,muy,0.13009767377494996
78,bien,0.08513697358404751
78,buenaso,0.03959578410096978
78,aprobado,0.032193243621023264
78,justo,0.01619256185604898
78,mucho,0.007722689244550604
78,está,0.006819505227149861
78,,1e-05
79,carta,0.1768056443006455
79,buena,0.026334401551092484
79,amplia,0.024193725899527365
79,corta,0.023334822325044344
79,variada,0.020383416904375215
79,una,0.018582596700068305
79,calidad,0.01817744005192937
79,variedad,0.016648372396047703
79,pero,0.0153248266953183
79,muy,0.014936886319548814
80,precio,0.055424002088581975
80,sitio,0.041419439475794496
80,calidad,0.03599289383348364
80,precios,0.03506024974833266
80,lugar,0.02920470768354997
80,agradable,0.025879579125440613
80,relación,0.02484655808226435
80,buen,0.02121357267941361
80,ubicación,0.020188623766240015
80,bonito,0.019925658096731982
81,catedral,0.1389700126888081
81,pastor,0.058945147327209874
81,iglesia,0.0444827150577952
81,frente,0.024248741145851297
81,terraza,0.02181868442769344
81,lado,0.0216554545541211
81,del,0.021614546258866694
81,cerca,0.018107359535960474
81,junto,0.017072210732652495
81,buen,0.016697538703026024
82,tomar,0.11142002144997673
82,copa,0.08873012166346554
82,algo,0.06217712508960684
82,para,0.04464475895249624
82,sitio,0.0406621220170247
82,beber,0.036025970483709466
82,lugar,0.035224034414871166
82,copas,0.03343680636833739
82,buen,0.027563428388366902
82,bebidas,0.02408502035273676
83,teatro,0.11413810923171615
83,microteatro,0.0731815812474781
83,ver,0.039451332013089126
83,obras,0.038001953142213114
83,micro,0.034984797187650025
83,microteatros,0.030554819815869806
83,eugenia,0.030554819815869806
83,victoria,0.02899604874624642
83,teatros,0.023340569230736772
83,obra,0.022533914894165542
84,bien,0.799722015971161
84,acuerdo,0.4353758429162743
84,ok,0.08948427766704053
84,okkk,0.08052251892802258
84,huele,0.05535929920213288
84,de,0.016267514950656994
84,,1e-05
84,,1e-05
84,,1e-05
84,,1e-05
85,bebidas,0.08227963709691694
85,bebida,0.07807440339621799
85,cócteles,0.049031536593453745
85,tomar,0.045656962106583425
85,algo,0.031608705804883785
85,copas,0.03028755761128677
85,beber,0.027971023766221598
85,copa,0.02679102226584572
85,excelentes,0.020742369472687715
85,para,0.02052083608758696
86,turistas,0.138983307108436
86,trampa,0.052450978947833383
86,turismo,0.036045243155740196
86,turista,0.0323582911756754
86,para,0.025940944357680327
86,extranjeros,0.025723160572648618
86,enfocado,0.022807672582067198
86,precios,0.021778409000580222
86,turistico,0.021312104758420134
86,caro,0.020051682044761026
87,genial,1.0971105764803843
87,fantástico,0.8920814000366093
87,espectacular,0.42962697850657267
87,fantastico,0.2655184569856287
87,fabuloso,0.04387840352276431
87,,1e-05
87,,1e-05
87,,1e-05
87,,1e-05
87,,1e-05
88,personal,0.06417921348291468
88,comida,0.03614664078865682
88,amable,0.03143496636263086
88,muy,0.023121812240032725
88,calidad,0.02190652751957503
88,atento,0.020990528353676836
88,rica,0.020134081894969718
88,buena,0.019991037866835953
88,servicial,0.018751444804543545
88,es,0.017858896630713425
89,donosti,0.23414724312420393
89,clásico,0.09999227805474886
89,mejor,0.03825017269105129
89,mejores,0.033083924744607494
89,de,0.027723058812206068
89,en,0.0209898038991606
89,un,0.01983683768344106
89,mis,0.01914974870101594
89,mejorcito,0.018845985053942353
89,uno,0.018720391398417982
90,calientes,0.18741377235494683
90,fríos,0.11761829480905006
90,pinchos,0.04021943229759294
90,pintxos,0.035969156812139635
90,calor,0.03206989253849812
90,frios,0.030450369336137206
90,frío,0.027869353247022124
90,tanto,0.019871751505825427
90,buenos,0.01932650871874281
90,los,0.01915761877313921
